gvkey,tic,conm,fyear,sale,cogs,xsga,oiadp,ni,at
003246,CMC,COMMERCIAL METALS,2024,7925.972,6297.02,654.981,693.604,485.491,6817.839
034414,KNTK,KINETIK HOLDINGS INC,2024,1482.929,969.577,,189.155,80.014,6814.937
004384,MARA,MARA HOLDINGS INC,2024,656.378,412.045,285.307,-467.599,541.253,6801.317
002596,CACI,CACI INTL INC  -CL A,2024,7659.832,5147.54,1720.439,649.708,419.924,6796.101
032886,GTES,GATES INDUSTRIAL CORPORATION,2024,3408.2,1831.0,867.2,493.1,194.9,6786.3
015267,IEX,IDEX CORP,2024,3268.8,1638.4,748.3,706.5,505.0,6745.3
036898,U,UNITY SOFTWARE INC,2024,1813.255,347.506,1545.063,-488.294,-664.114,6737.407
174729,TNL,TRAVEL PLUS LEISURE CO,2024,3864.0,1836.0,1025.0,888.0,411.0,6735.0
326688,NVT,NVENT ELECTRIC PLC,2024,3006.1,1745.7,557.1,557.3,331.8,6734.9
012471,WKC,WORLD KINECT CORP,2024,42168.0,41035.3,777.9,248.4,67.4,6731.8
065417,YUM,YUM BRANDS INC,2024,7567.0,3740.0,1063.0,2539.0,1486.0,6727.0
018351,EQX,EQUINOX GOLD CORP,2024,1514.12,989.586,63.179,231.561,339.287,6713.595
005764,HUBB,HUBBELL INC,2024,5628.5,3509.8,792.3,1124.9,777.8,6679.1
018732,LKFN,LAKELAND FINANCIAL CORP,2024,429.002,193.229,79.205,150.615,93.478,6678.374
166563,DK,DELEK US HOLDINGS INC,2024,11852.2,11543.1,239.8,-306.7,-560.4,6665.8
174310,KBR,KBR INC,2024,7742.0,6531.0,538.0,565.0,375.0,6663.0
317427,NOMD,NOMAD FOODS LTD,2024,3209.262,2167.841,467.133,473.966,235.119,6658.717
005338,GEF,GREIF INC  -CL A,2024,5448.1,4116.0,634.5,436.3,268.8,6647.6
028590,BCO,BRINKS CO,2024,5011.9,3449.8,835.8,445.0,162.9,6623.1
013971,MEOH,METHANEX CORP,2024,3719.829,2292.378,717.029,323.098,163.986,6597.126
063422,LAMR,LAMAR ADVERTISING CO  -CL A,2024,2207.103,720.032,490.278,525.983,361.867,6586.549
188255,FBIN,FORTUNE BRANDS INNOVATNS INC,2024,4609.0,2422.2,1237.6,780.6,471.9,6561.8
024379,MTG,MGIC INVESTMENT CORP/WI,2024,1207.731,199.22,,1004.311,762.994,6547.235
007116,MAT,MATTEL INC,2024,5379.546,2504.554,1967.688,739.341,541.817,6544.084
012589,EHC,ENCOMPASS HEALTH CORP,2024,5373.2,3989.5,209.2,874.9,455.7,6534.7
038753,ACT,ENACT HOLDINGS INC,2024,1201.774,256.974,,944.8,688.068,6521.531
162887,DXCM,DEXCOM INC,2024,4033.0,1356.3,1823.7,635.3,576.2,6484.5
022638,GTM,ZOOMINFO TECHNO INC,2024,1214.3,119.5,780.4,230.7,29.1,6467.6
016781,CHCO,CITY HOLDING CO,2024,379.763,88.012,85.978,201.558,117.101,6459.459
008463,PNR,PENTAIR PLC,2024,4082.8,2369.4,716.0,882.8,625.4,6446.5
007526,QDEL,QUIDELORTHO CORP,2024,2782.9,1246.4,983.5,99.6,-2052.0,6423.6
010581,TKR,TIMKEN CO,2024,4573.0,2977.9,739.0,634.3,352.7,6411.0
043197,VLTO,VERALTO CORP,2024,5193.0,2010.0,1888.0,1217.0,833.0,6406.0
032244,NEXT,NEXTDECADE CORP,2024,0.0,0.0,169.144,-171.075,-61.751,6404.059
029011,BYD,BOYD GAMING CORP,2024,3930.194,2140.161,569.632,943.762,577.952,6391.815
111880,DOX,AMDOCS,2024,5004.989,3121.584,933.643,756.696,493.197,6386.142
018699,PTC,PTC INC,2024,2298.472,378.715,1221.272,590.366,376.333,6383.542
034010,CRK,COMSTOCK RESOURCES INC,2024,1253.58,588.238,39.435,-169.49,-229.651,6382.097
012459,NVR,NVR INC,2024,10692.941,7832.174,699.103,2143.289,1681.928,6380.988
016476,LEVI,LEVI STRAUSS & CO,2024,6355.3,2346.5,3170.1,645.8,210.6,6375.5
036910,PLTR,PALANTIR TECHNOLOG INC,2024,2865.507,534.403,1989.114,310.403,462.19,6340.884
005518,HAS,HASBRO INC,2024,4135.5,1445.0,1727.8,799.7,385.6,6340.3
164652,BKD,BROOKDALE SENIOR LIVING INC,2024,3125.487,2526.764,177.92,63.015,-201.935,6335.562
178997,FNV,FRANCO-NEVADA CORP,2024,1112.6,129.0,40.9,717.4,552.1,6330.4
138205,ILMN,ILLUMINA INC,2024,4372.0,1156.0,2413.0,449.0,-1223.0,6303.0
028278,GABC,GERMAN AMERICAN BANCORP INC,2024,315.38,103.227,97.201,105.675,83.811,6295.91
312009,FRO,FRONTLINE PLC,2024,2050.385,1005.677,36.086,669.592,495.583,6220.807
141384,ALGN,ALIGN TECHNOLOGY INC,2024,3999.012,1054.493,2124.344,675.141,421.362,6214.6
050617,SARO,STANDARDAERO INC,2024,5237.161,4390.276,254.092,404.593,10.974,6213.601
019262,CTBI,COMMUNITY TRUST BANCORP INC,2024,376.008,138.399,91.631,140.975,82.813,6193.245
017228,TALO,TALOS ENERGY INC,2024,1973.568,567.418,147.134,117.854,-76.393,6191.795
293070,BUR,BURFORD CAPITAL LIMITED,2024,546.087,155.485,,390.602,146.484,6175.025
038282,ULCC,FRONTIER GRP HOLD INC,2024,3775.0,3516.0,463.0,-276.0,85.0,6153.0
039207,VFS,VINFAST AUTO LTD,2024,1958.853,2331.649,1056.08,-1816.429,-3031.893,6120.125
027885,TTD,TRADE DESK INC,2024,2444.831,389.012,1545.652,427.167,393.076,6111.951
043737,TLN,TALEN ENERGY CORP,2024,2115.0,1514.0,,303.0,998.0,6106.0
028485,CIGI,COLLIERS INTL GROUP INC,2024,4822.024,2899.949,1339.063,361.41,161.725,6100.617
014253,WABC,WESTAMERICA BANCORPORATION,2024,311.169,17.719,70.965,219.636,138.636,6076.274
018494,IRT,INDEPENDENCE REALTY TRUST,2024,640.382,484.993,24.245,129.772,39.291,6057.919
032771,WSC,WILLSCOT HOLDINGS CORP,2024,2395.718,791.736,576.252,642.758,28.129,6034.911
030298,HIW,HIGHWOODS PROPERTIES INC,2024,842.53,595.819,41.903,204.808,102.248,6029.355
178704,ULTA,ULTA BEAUTY INC,2024,11295.654,6641.359,2822.281,1564.972,1201.118,6001.693
007921,NDSN,NORDSON CORP,2024,2689.921,1059.914,798.171,695.661,467.284,6000.966
112158,CLS,CELESTICA INC,2024,9646.0,8503.9,371.5,618.7,428.0,5988.2
156861,SGI,SOMNIGROUP INTERNATIONAL INC,2024,4930.9,2560.3,1507.5,699.3,384.3,5980.4
192255,ACHC,ACADIA HEALTHCARE CO INC,2024,3153.963,2041.304,440.788,522.276,255.612,5956.915
142460,BTU,PEABODY ENERGY CORP,2024,4236.7,3420.9,91.0,332.9,370.9,5953.7
021815,TFIN,TRIUMPH FINANCIAL INC,2024,487.929,90.826,252.594,117.007,16.09,5948.975
064853,QRVO,QORVO INC,2024,3718.971,1869.731,1134.015,418.389,55.615,5933.131
141277,EXAS,EXACT SCIENCES CORP,2024,2758.867,636.181,2054.218,-146.391,-1028.857,5928.139
039916,BTSG,BRIGHTSPRING HEALTH SVCS INC,2024,11266.472,9473.555,1378.661,209.774,-18.062,5926.14
065831,SAH,SONIC AUTOMOTIVE INC  -CL A,2024,14224.3,12031.5,1586.1,456.3,216.0,5895.7
060800,SBGI,SINCLAIR INC,2024,3548.0,1735.0,1032.0,531.0,310.0,5885.0
145049,GME,GAMESTOP CORP,2024,3823.0,2708.6,1102.3,-26.8,131.3,5875.4
038870,CNM,CORE & MAIN INC,2024,7441.0,5458.0,1067.0,730.0,411.0,5870.0
038212,APP,APPLOVIN CORP,2024,4709.248,799.026,1593.85,1874.344,1579.776,5869.259
020116,PAYC,PAYCOM SOFTWARE INC,2024,1883.2,267.4,953.1,516.8,502.0,5859.9
006461,KEX,KIRBY CORP,2024,3265.876,2235.264,337.097,453.193,286.707,5851.952
026539,EGO,ELDORADO GOLD CORP,2024,1322.581,564.158,86.753,415.351,289.121,5835.593
064536,EEFT,EURONET WORLDWIDE INC,2024,3989.8,3039.5,315.3,503.2,306.0,5834.5
029108,PTEN,PATTERSON-UTI ENERGY INC,2024,5377.911,3919.869,268.337,17.832,-968.031,5833.466
187039,Z,ZILLOW GROUP INC,2024,2236.0,287.0,1889.0,-180.0,-112.0,5829.0
002771,CSL,CARLISLE COS INC,2024,5003.6,3052.8,648.7,1129.5,1311.8,5816.6
028194,AVNT,AVIENT CORP,2024,3240.4,2006.2,705.3,350.7,169.5,5811.1
138483,BRKR,BRUKER CORP,2024,3366.4,1549.1,1221.6,411.9,113.1,5806.7
033684,EPRT,ESSENTIAL PPT RLTY TST,2024,452.679,142.003,35.391,275.285,203.004,5798.682
035620,DDOG,DATADOG INC,2024,2684.275,461.389,2113.635,54.284,183.746,5785.339
005581,HP,HELMERICH & PAYNE,2024,2756.607,1628.038,285.844,439.848,344.165,5781.898
031109,AM,ANTERO MIDSTREAM CORP,2024,1106.193,304.062,,661.942,400.892,5761.748
063185,CHKP,CHECK POINT SOFTWARE TECHN,2024,2565.0,270.3,1322.9,888.2,845.7,5754.5
013700,XRAY,DENTSPLY SIRONA INC,2024,3793.0,1572.0,1597.0,275.0,-910.0,5753.0
003121,CLX,CLOROX CO/DE,2024,7093.0,3822.0,2097.0,939.0,280.0,5751.0
165678,CPA,COPA HOLDINGS SA,2024,3446.198,2362.537,,752.951,608.114,5742.286
007991,TEX,TEREX CORP,2024,5127.0,3936.0,530.0,582.0,335.0,5730.0
015520,SIG,SIGNET JEWELERS LTD,2024,6703.8,3929.4,2124.6,501.6,61.2,5726.6
187148,ORC,ORCHID ISLAND CAPITAL INC,2024,157.133,16.744,,140.389,37.662,5721.627
064344,MTN,VAIL RESORTS INC,2024,2885.191,1647.937,410.027,550.734,230.405,5698.437
063186,QGEN,QIAGEN NV,2024,1978.214,545.179,757.855,498.811,83.591,5689.622
002444,BC,BRUNSWICK CORP,2024,5237.1,3597.5,913.9,436.9,130.1,5677.7
160913,ORA,ORMAT TECHNOLOGIES INC,2024,879.654,429.345,,179.699,123.733,5666.224
019150,OSBC,OLD SECOND BANCORP INC/IL,2024,340.818,69.019,114.184,149.584,85.264,5649.377
027875,ELS,EQUITY LIFESTYLE PPTYS INC,2024,1532.414,962.345,60.546,509.523,367.014,5645.652
001794,ASH,ASHLAND INC,2024,2113.0,1287.0,419.0,189.0,169.0,5645.0
064356,CIEN,CIENA CORP,2024,4014.955,2199.81,1498.812,191.209,83.956,5641.337
013342,RLI,RLI CORP,2024,1770.384,1315.753,8.216,438.751,345.779,5628.802
121077,FFIV,F5 INC,2024,2816.12,491.038,1576.275,675.107,566.778,5613.004
174236,SEM,SELECT MEDICAL HOLDINGS CORP,2024,5187.105,4553.461,225.869,264.909,214.038,5607.951
142337,NOG,NORTHERN OIL & GAS INC,2024,2225.728,596.533,50.463,837.831,520.308,5603.822
024440,PRA,PROASSURANCE CORP,2024,1114.97,1051.454,,56.516,52.744,5574.273
292414,ENLT,ENLIGHT RENEWABLE ENERGY,2024,377.935,131.144,,137.902,44.209,5546.885
043198,NATL,NCR ATLEOS CORP,2024,4305.0,3006.0,551.0,476.0,80.0,5535.0
014311,PII,POLARIS INC,2024,7174.7,5480.7,1208.3,199.4,110.8,5525.2
004108,FLS,FLOWSERVE CORP,2024,4557.806,3003.413,953.858,514.663,282.759,5500.821
024617,ODFL,OLD DOMINION FREIGHT,2024,5814.81,3926.244,,1543.998,1186.073,5491.395
035158,PSN,PARSONS CORP,2024,6750.576,5251.163,937.857,468.565,235.053,5487.962
107781,HBM,HUDBAY MINERALS INC,2024,2021.2,1042.7,114.0,426.0,76.7,5487.6
045779,MRP,MILLROSE PROPERTIES INC,2024,0.0,0.0,246.221,-246.221,-246.221,5465.29
039386,AMBP,ARDAGH METAL PACKAGING SA,2024,4908.0,3964.0,272.0,223.0,-3.0,5462.0
043415,BIRK,BIRKENSTOCK HOLDING PLC,2024,2012.836,805.817,594.854,499.191,213.701,5448.351
178507,MSCI,MSCI INC,2024,2856.128,514.382,623.812,1536.919,1109.128,5445.439
029127,INCY,INCYTE CORP,2024,4241.217,221.795,3124.486,805.688,32.615,5444.322
039791,ROIV,ROIVANT SCIENCES LTD,2024,29.053,0.911,1021.626,-1000.281,-171.981,5436.94
034873,LYFT,LYFT INC,2024,5786.016,3619.559,2151.624,-110.953,22.784,5435.069
062337,IAG,IAMGOLD CORP,2024,1633.0,437.5,64.0,850.8,819.6,5374.4
035497,NVST,ENVISTA HOLDINGS CORP,2024,2510.6,995.9,1219.6,172.0,-1118.6,5350.5
035013,PINS,PINTEREST INC,2024,3646.166,730.418,2680.015,214.467,1862.106,5342.66
123455,AGI,ALAMOS GOLD INC,2024,1346.9,475.6,91.0,553.0,284.3,5336.1
177966,ALSN,ALLISON TRANSMISSION HLDGS,2024,3225.0,1562.0,536.0,1006.0,731.0,5336.0
003138,COKE,COCA COLA CONSOLIDATED INC,2024,6899.716,3976.194,1806.317,920.35,633.125,5313.139
185618,SBRA,SABRA HEALTH CARE REIT INC,2024,702.838,415.183,49.496,238.159,126.712,5303.679
011511,WSM,WILLIAMS-SONOMA INC,2024,7711.541,3948.412,2152.115,1381.212,1125.251,5301.607
065609,CHRW,C H ROBINSON WORLDWIDE INC,2024,17724.956,14862.782,2005.665,759.349,465.69,5297.926
023077,UNIT,UNITI GROUP INC,2024,1166.927,455.187,111.453,600.287,93.406,5282.145
189517,ENVA,ENOVA INTERNATIONAL INC,2024,1529.449,904.484,,584.758,209.448,5266.131
037751,DRVN,DRIVEN BRANDS HOLDINGS INC,2024,2339.588,1254.073,1046.309,-140.906,-292.496,5261.787
030384,FR,FIRST INDL REALTY TRUST INC,2024,672.407,348.609,40.935,276.712,287.554,5261.426
171002,GMED,GLOBUS MEDICAL INC,2024,2519.355,718.982,1092.095,453.669,102.984,5251.75
018683,SAIC,SCIENCE APPLICATIONS INTL CP,2024,7466.0,6447.0,331.0,548.0,362.0,5246.0
045238,PACS,PACS GROUP INC,2024,4089.734,3596.643,343.808,108.474,55.76,5242.909
179657,HI,HILLENBRAND INC,2024,3182.8,2054.0,626.9,348.1,-211.0,5238.7
007993,NWN,NORTHWEST NATURAL HLDNG CO,2024,1152.994,823.954,,191.142,78.871,5234.316
010405,ATI,ATI INC -NEW,2024,4362.1,3300.3,340.2,563.1,367.8,5230.6
024620,RHP,RYMAN HOSPITALITY PPTYS INC,2024,2367.478,1806.843,41.819,518.816,271.638,5217.573
036967,BNL,BROADSTONE NET LEASE INC,2024,432.794,229.759,38.1,164.935,162.441,5216.417
019507,OUT,OUTFRONT MEDIA INC,2024,1830.9,949.0,445.0,282.5,258.2,5215.2
198058,CPRI,CAPRI HOLDINGS LTD,2024,4442.0,1616.0,3349.0,-716.0,-1182.0,5213.0
026494,TEAM,ATLASSIAN CORP,2024,4358.603,737.517,3659.425,-117.077,-300.519,5212.133
026768,SSRM,SSR MINING INC,2024,995.618,628.631,224.969,-290.923,-261.277,5189.02
002628,CWT,CALIFORNIA WATER SERVICE GP,2024,1036.806,643.913,,260.992,190.807,5180.283
010789,TYL,TYLER TECHNOLOGIES INC,2024,2137.803,1122.663,574.978,299.555,263.026,5180.015
004367,WFRD,WEATHERFORD INTL PLC,2024,5513.0,3262.0,914.0,994.0,506.0,5159.0
185770,CMRE,COSTAMARE INC,2024,2083.894,1363.027,92.748,463.913,319.919,5148.687
028378,LION,LIONSGATE STUDIOS CORP,2024,3195.5,2212.1,740.5,225.1,-128.5,5115.2
183736,GNRC,GENERAC HOLDINGS INC,2024,4295.834,2556.183,1031.837,536.046,316.315,5109.331
170655,QXO,QXO INC,2024,56.873,33.808,77.41,-55.467,27.969,5098.262
001410,ABM,ABM INDUSTRIES INC,2024,8359.4,7275.4,654.3,323.1,81.4,5097.2
004193,EGP,EASTGROUP PROPERTIES,2024,639.86,364.408,20.619,254.833,227.751,5077.476
020534,VNOM,VIPER ENERGY INC,2024,860.387,60.937,18.641,566.397,359.245,5069.04
177108,CNK,CINEMARK HOLDINGS INC,2024,3049.5,2489.7,,362.4,309.7,5067.0
022155,FND,FLOOR & DECOR HLDGS,2024,4455.77,2301.619,1676.069,248.516,205.872,5050.478
026839,PECO,PHILLIPS EDISON & CO INC,2024,661.478,443.333,50.604,167.541,62.685,5046.223
036494,FOUR,SHIFT4 PAYMENTS INC,2024,3330.6,2285.9,488.0,285.6,229.6,5041.4
003708,WEN,WENDY'S CO,2024,2246.492,1471.182,263.702,368.374,194.357,5034.843
007085,MAS,MASCO CORP,2024,7828.0,4840.0,1466.0,1372.0,822.0,5016.0
177983,G,GENPACT LTD,2024,4767.139,3017.662,967.145,696.445,513.67,4987.153
003662,CW,CURTISS-WRIGHT CORP,2024,3121.189,1858.538,610.504,544.48,404.978,4985.704
023977,APLE,APPLE HOSPITALITY REIT INC,2024,1431.468,865.887,292.566,273.015,214.064,4969.92
034526,ARDT,ARDENT HEALTH INC,2024,5966.072,3820.684,1593.338,405.762,210.343,4956.1
264193,SNDR,SCHNEIDER NATIONAL INC,2024,5290.5,4587.2,124.4,165.2,117.0,4933.7
004926,FUL,FULLER (H. B.) CO,2024,3568.736,2312.435,687.73,393.861,130.256,4933.244
328795,ACA,ARCOSA INC,2024,2569.9,1859.7,279.7,235.5,93.7,4915.5
037054,ASO,ACADEMY SPO AND OU INC,2024,5933.45,3921.99,1361.851,531.539,418.447,4900.963
258869,TPH,TRI POINTE HOMES INC,2024,4492.87,3412.429,472.556,576.867,458.029,4891.115
027652,KNSL,KINSALE CAPITAL GROUP INC,2024,1587.525,1056.873,,524.85,414.843,4886.704
315318,ESI,ELEMENT SOLUTIONS INC,2024,2456.9,1263.6,675.7,360.0,244.2,4873.9
035874,REYN,REYNOLDS CONSUMER PRODUCTS,2024,3695.0,2628.0,391.0,549.0,352.0,4873.0
006733,BBWI,BATH & BODY WORKS INC,2024,7307.0,3791.0,1968.0,1266.0,798.0,4872.0
019440,LADR,LADDER CAPITAL CORP,2024,501.234,174.41,,326.824,108.255,4845.073
038019,OSCR,OSCAR HEALTH INC,2024,9177.564,7332.589,1755.565,57.265,25.432,4840.496
028139,SANM,SANMINA CORP,2024,7568.328,6805.481,294.708,345.721,222.536,4822.845
179060,BTG,B2GOLD CORP,2024,1902.03,1705.439,84.161,-259.283,-629.891,4813.998
164755,CROX,CROCS INC,2024,4102.108,1668.782,1316.47,1047.016,950.071,4812.153
164660,CCO,CLEAR CHANNEL OUTDOOR HLDGS,2024,1505.23,679.514,373.034,278.684,-179.254,4804.263
162559,LAZ,LAZARD INC,2024,2972.616,2563.698,,372.607,279.912,4793.993
121815,ECPG,ENCORE CAPITAL GROUP INC,2024,1353.369,553.712,453.741,313.482,-139.244,4789.729
036309,SPHR,SPHERE ENTERTAINMENT CO,2024,1026.889,547.824,445.571,-223.0,-200.649,4787.892
183833,TRNO,TERRENO REALTY CORP,2024,394.704,192.006,42.659,160.039,184.497,4770.156
004494,EXPD,EXPEDITORS INTL WASH INC,2024,10600.515,9190.385,307.717,1041.323,810.073,4754.458
187697,EPAM,EPAM SYSTEMS INC,2024,4727.94,3275.831,757.324,605.91,454.533,4750.473
023245,BLD,TOPBUILD CORP,2024,5329.803,3566.203,707.393,917.525,622.602,4735.426
017997,CSTM,CONSTELLIUM SE,2024,7335.0,6397.0,356.0,278.0,56.0,4734.0
179577,ENOV,ENOVIS CORP,2024,2107.623,744.51,1014.212,64.001,-825.494,4718.777
064997,FIX,COMFORT SYSTEMS USA INC,2024,7027.476,5460.949,674.703,746.339,522.433,4711.088
005860,ITT,ITT INC,2024,3630.7,2253.1,610.5,636.8,518.3,4710.7
032748,NMRK,NEWMARK GROUP INC,2024,2754.081,2409.623,,158.965,61.234,4710.12
033037,ZS,ZSCALER INC,2024,2167.771,397.942,1810.374,-121.477,-57.706,4704.968
014225,FAST,FASTENAL CO,2024,7546.0,3968.7,1891.9,1510.0,1150.6,4698.0
164557,RBC,RBC BEARINGS INC,2024,1636.3,868.8,273.7,373.8,246.2,4685.2
178803,ENSG,ENSIGN GROUP INC,2024,4260.485,3594.07,224.379,357.898,297.973,4669.356
009324,HTO,H2O AMERICA,2024,748.439,461.688,,173.896,93.967,4658.309
032547,NEXA,NEXA RESOURCES SA,2024,2766.481,1939.145,199.887,297.251,-205.03,4637.465
183581,OPLN,OPENLANE INC,2024,1788.5,950.9,460.8,281.6,109.9,4622.3
063000,RUSHA,RUSH ENTERPRISES INC,2024,7804.746,6105.778,995.586,467.281,304.153,4617.547
001254,MATX,MATSON INC,2024,3421.8,2417.7,303.6,552.3,476.4,4595.4
033110,STEP,STEPSTONE GROUP INC,2024,1174.83,1263.886,114.75,-249.295,-179.563,4586.693
043515,WAY,WAYSTAR HOLDING CORP,2024,943.549,315.657,298.833,142.428,-19.125,4577.004
111873,RH,RH,2024,3180.753,1637.096,1096.297,318.635,72.412,4554.689
061574,WAT,WATERS CORP,2024,2958.387,1055.466,841.854,869.242,637.834,4553.795
012615,MHO,M/I HOMES INC,2024,4504.67,3295.667,492.795,706.094,563.725,4549.796
018498,MUSA,MURPHY USA INC,2024,17909.4,15602.7,1308.1,747.4,502.5,4541.6
018004,CCS,CENTURY COMMUNITIES INC,2024,4398.288,3410.572,516.489,446.941,333.816,4532.472
039310,VSXY,VICTORIAS SECRET AND CO,2024,6230.0,3705.4,1932.3,341.3,165.0,4532.0
029150,URBN,URBAN OUTFITTERS INC,2024,5550.666,3496.198,1457.507,473.764,402.462,4519.48
170714,ESRT,EMPIRE STATE REALTY TR INC,2024,789.221,538.979,70.234,180.008,47.441,4510.287
150803,BFC,BANK FIRST CORP,2024,226.051,67.805,46.858,103.342,65.563,4495.06
034970,AHR,AMERICAN HEALTHCARE REIT INC,2024,2063.8,1884.493,100.455,78.852,-37.812,4488.057
316056,ALLE,ALLEGION PLC,2024,3772.2,1987.6,876.4,792.1,597.5,4487.8
035852,AHCO,ADAPTHEALTH CORP,2024,3260.975,2259.593,330.55,305.498,90.422,4486.947
011313,WSO,WATSCO INC,2024,7618.317,5573.604,1252.617,751.274,536.286,4479.523
024157,FCFS,FIRSTCASH HOLDINGS INC,2024,3388.514,2659.96,173.199,450.414,258.815,4476.986
143912,AXON,AXON ENTERPRISE INC,2024,2082.526,783.722,1167.591,74.398,377.034,4474.588
031752,CBZ,CBIZ INC,2024,1813.472,1577.943,56.738,130.731,41.038,4470.883
026061,MTCH,MATCH GROUP INC,2024,3479.373,991.273,1503.114,853.912,551.276,4465.771
007648,VYX,NCR VOYIX CORP,2024,2826.0,1964.0,531.0,109.0,958.0,4452.0
282104,DOLE,DOLE PLC,2024,8475.343,7666.36,466.502,243.663,125.513,4446.363
042856,KGS,KODIAK GAS SERVICES INC,2024,1159.311,458.376,108.628,332.035,49.895,4435.123
028176,ATR,APTARGROUP INC,2024,3582.89,2227.381,582.086,509.639,374.541,4432.278
175007,ALGT,ALLEGIANT TRAVEL CO,2024,2512.589,1869.444,256.739,128.155,-240.238,4429.853
002270,VAL,VALARIS LIMITED,2024,2362.6,1760.9,116.3,363.3,373.4,4419.8
043113,SN,SHARKNINJA INC,2024,5528.639,2768.204,1998.322,639.004,438.705,4394.159
185370,WD,WALKER & DUNLOP INC,2024,1179.581,711.075,,230.957,108.167,4381.993
011580,WWD,WOODWARD INC,2024,3324.249,2331.6,445.509,430.97,372.971,4368.915
249158,GLNG,GOLAR LNG LTD,2024,260.372,121.583,39.846,45.417,50.839,4367.677
175606,DAC,DANAOS CORPORATION,2024,1014.11,278.986,54.228,532.552,505.073,4343.654
023083,ENR,ENERGIZER HOLDINGS INC,2024,2887.0,1635.2,648.4,475.4,38.1,4342.4
